TIPO;SIMILARITA;PRODOTTO_A;OCCORRENZE_A;PRODOTTO_B;OCCORRENZE_B;MANTIENI;ELIMINA;NOTE;PROPOSTA;RAGIONAMENTO;CONFIDENZA
ERRORE_BATTITURA;93%;TOVAGLIOLI MONOHELO SCOTTEX;1;TOVAGLIOLI MONOVOLO SCOTTEX;1;TOVAGLIOLI MONOVELO SCOTTEX;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI MONOHELO SCOTTEX;TIE: fallback a TOVAGLIOLI MONOHELO SCOTTEX (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;IL PESTO DI PRÀ CLASSICO SENZ'AGLIO;1;PESTO DI PRÀ CLASSICO SENZ AGLIO;1;PESTO DI PRÀ CLASSICO SENZ'AGLIO;;DA RIVEDERE MANUALMENTE;PESTO DI PRÀ CLASSICO SENZ AGLIO;TIE: fallback a PESTO DI PRÀ CLASSICO SENZ AGL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;AFFETTATI VEGETALI STUFFER;1;AFFETTATI VEGETALI STUPPER;1;AFFETTATI VEGETALI STUFFER;;DA RIVEDERE MANUALMENTE;AFFETTATI VEGETALI STUFFER;TIE: fallback a AFFETTATI VEGETALI STUFFER (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;BACON PANCETTA TESA;1;BACON PARCHETTA TESA;1;BACON PANCETTA TESA;;DA RIVEDERE MANUALMENTE;BACON PARCHETTA TESA;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;92%;BAGNODOCCIA NEUTROMED;1;BANDOCCIA NEUTROED;1;BAGNODOCCIA NEUTROMED;;DA RIVEDERE MANUALMENTE;BANDOCCIA NEUTROED;TIE: fallback a BANDOCCIA NEUTROED (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;CAFFÈ QUALITÀ ORO LAVAZZA;1;CAFFÈ QUALITÀ ROSSA LAVAZZA;1;CAFFÈ QUALITÀ ORO LAVAZZA;;DA RIVEDERE MANUALMENTE;CAFFÈ QUALITÀ ORO LAVAZZA;TIE: fallback a CAFFÈ QUALITÀ ORO LAVAZZA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;FARINA TIPO 0;1;FARINA TIPO 1;1;FARINA TIPO 0;;SONO 2 PRODOTTI DIVERSI;FARINA TIPO 0;TIE: fallback a FARINA TIPO 0 (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;FARINATA GENOVESE APPETAIS;1;FARINATA GENOVESE APPETITE;1;FARINATA GENOVESE APPETAIS;;DA RIVEDERE MANUALMENTE;FARINATA GENOVESE APPETITE;"Solo B ha brand ['APPETITE']; A è forma già confermata; SCELTA: B (5.0 vs 4.0)";MEDIA
ERRORE_BATTITURA;92%;GRAN COPPA FAMIGLIA TOMITTO;1;GRAN COPPA FAMIGLIA TUTTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TUTTO;"Solo B ha brand ['TUTTO']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;GRAN COPPA FAMIGLIA TOMMITO;1;GRAN COPPA FAMIGLIA TOMMY;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TOMMY;"Solo B ha brand ['TOMMY']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;GRAN COPPA FAMIGLIA TONITTO;1;GRAN COPPA FAMIGLIA TUTTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TUTTO;"Solo B ha brand ['TUTTO']; A è forma già confermata; A sembra più italiano (3 vs 1); TIE: fallback a GRAN COPPA FAMIGLIA TUTTO (5.0 vs 5.0)";BASSA
ERRORE_BATTITURA;92%;LATTE UHT GRANAROLO;1;LATTE UNTH GRANAROLO;1;LATTE UHT GRANAROLO;;DA RIVEDERE MANUALMENTE;LATTE UHT GRANAROLO;"B contiene 'UNT' invece di 'UHT'; B contiene 'UNTH' invece di 'UHT'; A è forma già confermata; SCELTA: A (10.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;LATTE UHT GRANAROLO;1;LATTE UNTR GRANAROLO;1;LATTE UHT GRANAROLO;;DA RIVEDERE MANUALMENTE;LATTE UHT GRANAROLO;"B contiene 'UNT' invece di 'UHT'; B contiene 'UNTR' invece di 'UHT'; A è forma già confermata; SCELTA: A (10.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;LATTICINO FRESCO NAHURELLE;1;LATTICINO FRESCO NATURELLA;1;LATTICINO FRESCO NATURELLA;;DA RIVEDERE MANUALMENTE;LATTICINO FRESCO NATURELLA;"B sembra più italiano (2 vs 1); SCELTA: B (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;92%;MINI COPPA FAMIGLIA TONITTO;1;MINI COPPA FAMIGLIA TONNO;1;MINI COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;MINI COPPA FAMIGLIA TONNO;"Solo B ha brand ['TONNO']; A è forma già confermata; A sembra più italiano (3 vs 1); TIE: fallback a MINI COPPA FAMIGLIA TONNO (5.0 vs 5.0)";BASSA
ERRORE_BATTITURA;92%;PEREHARTO PER DESSERT ELAH;1;PREPARATO PER DESSERT ELAH;1;PREPARATO PER DESSERT ELAH;;DA RIVEDERE MANUALMENTE;PREPARATO PER DESSERT ELAH;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;POKER MIDORTO;1;POKER MIOORTO;1;POKER MIOORTO;;DA RIVEDERE MANUALMENTE;POKER MIOORTO;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;SPUGNA VILEDA;1;SPUGNE VILEDA;1;SPUGNA VILEDA;;DA RIVEDERE MANUALMENTE;SPUGNA VILEDA;TIE: fallback a SPUGNA VILEDA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;VOGURT INTERO;1;YOGURT INTERO;1;VOGURT INTERO;;DA RIVEDERE MANUALMENTE;VOGURT INTERO;TIE: fallback a VOGURT INTERO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;ZUPPA KOME TE;1;ZUPPE KOME TE;1;ZUPPA KOME TE;;DA RIVEDERE MANUALMENTE;ZUPPA KOME TE;TIE: fallback a ZUPPA KOME TE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;ASCIUGATORE MONOROTOLO MAXIROLL;1;ASCIUGATUTTO MONOROTOLO MAXIROLL;1;ASCIUGATUTTO MONOROTOLO MAXIROLL;;DA RIVEDERE MANUALMENTE;ASCIUGATUTTO MONOROTOLO MAXIROLL;"Solo B ha brand ['TUTTO']; A manca doppia lettera; SCELTA: B (7.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;DETERGENTE INTERNO FELCE AZZURRA;1;DETERGENTE INTIME FELCE AZZURRA;1;DETERGENTE INTERNO FELCE AZZURRA;;DA RIVEDERE MANUALMENTE;DETERGENTE INTERNO FELCE AZZURRA;"B manca doppia lettera; SCELTA: A (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;92%;DETERGENTE INTERNO FELCE AZZURRA;1;DETERGENTE INTIMO FELCE AZZURRA;1;DETERGENTE INTIMO FELCE AZZURRA;;DA RIVEDERE MANUALMENTE;DETERGENTE INTIMO FELCE AZZURRA;"B è forma già confermata; B manca doppia lettera; SCELTA: B (4.0 vs 2.0)";MEDIA
ERRORE_BATTITURA;92%;LIQUIDO LAVATRICE DASH CLASSICO;1;LIQUIDO LAVATRICE DIXAN CLASSICO;1;LIQUIDO LAVATRICE DIXAN CLASSICO;;DA RIVEDERE MANUALMENTE;LIQUIDO LAVATRICE DIXAN CLASSICO;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;92%;CODE DI GAMBERI ARGENTINA;1;CODE DI GAMBERO ARGENTINO;1;CODE DI GAMBERO ARGENTINO;;DA RIVEDERE MANUALMENTE;CODE DI GAMBERO ARGENTINO;"B sembra più italiano (1 vs 0); SCELTA: B (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;92%;CODE DI GAMBERI ARGENTINI;1;CODE DI GAMBERO ARGENTINO;1;CODE DI GAMBERI ARGENTINI;;DA RIVEDERE MANUALMENTE;CODE DI GAMBERI ARGENTINI;"A è forma già confermata; B sembra più italiano (1 vs 0); SCELTA: A (4.0 vs 1.0)";ALTA
ERRORE_BATTITURA;92%;CONFETTI GUSTI ASSORTITI;1;CONFETTURA GUSTI ASSORTITI;1;CONFETTI GUSTI ASSORTITI;;DA RIVEDERE MANUALMENTE;CONFETTI GUSTI ASSORTITI;TIE: fallback a CONFETTI GUSTI ASSORTITI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;FILETTI DI TONNO NOSTROMO;1;FILETTI DI TONNO NOSTRONG;1;FILETTI DI TONNO NOSTROMO;;DA RIVEDERE MANUALMENTE;FILETTI DI TONNO NOSTROMO;"Solo B ha brand ['NOSTRONG', 'TONNO']; A è forma già confermata; A sembra più italiano (3 vs 1); TIE: fallback a FILETTI DI TONNO NOSTROMO (5.0 vs 5.0)";BASSA
ERRORE_BATTITURA;92%;TOVAGLIOLI MONOHEVO BRAVO;1;TOVAGLIOLI MONOVELO BRAVO;1;TOVAGLIOLI MONOVELO BRAVO;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI MONOHEVO BRAVO;TIE: fallback a TOVAGLIOLI MONOHEVO BRAVO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;TOVAGLIOLI MONOHEVO BRAVO;1;TOVAGLIOLI MONOVOLO BRAVO;1;TOVAGLIOLI MONOVELO BRAVO;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI MONOVOLO BRAVO;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;TOVAGLIOLI MONOVOLO BRAVO;1;TOWAGLIOLI MONOVELO BRAVO;1;TOVAGLIOLI MONOVELO BRAVO;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI MONOVOLO BRAVO;"B contiene 'TOWAGLIOLI' invece di 'TOVAGLIOLI'; A è forma già confermata; SCELTA: A (7.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;FILETTI DI PANGASIO;1;FILETTI E PANGASIO;1;FILETTI E PANGASIO;;DA RIVEDERE MANUALMENTE;FILETTI E PANGASIO;TIE: fallback a FILETTI E PANGASIO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;GORGONZOLA DOP BIO;1;GORGONZOLA DOP IGOR;1;GORGONZOLA DOP BIO;;DA RIVEDERE MANUALMENTE;GORGONZOLA DOP BIO;TIE: fallback a GORGONZOLA DOP BIO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;LATTE UNT GRANARO;1;LATTE UNTH GRANAROLO;1;LATTE UHT GRANAROLO;;DA RIVEDERE MANUALMENTE;LATTE UNTH GRANAROLO;"Solo B ha brand ['GRANAROLO', 'GRANARO']; B sembra più italiano (3 vs 1); SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;LATTE UNT GRANARO;1;LATTE UNTR GRANAROLO;1;LATTE UHT GRANAROLO;;DA RIVEDERE MANUALMENTE;LATTE UNTR GRANAROLO;"Solo B ha brand ['GRANAROLO', 'GRANARO']; B sembra più italiano (3 vs 1); SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;OLIVE VERDI DENOCCIOLATE OLIOVI SACLÀ;1;OLIVE VERDI SNOCCIOLATE OLIVOLI SACLÀ;1;OLIVE VERDI SNOCCIOLATE OLIVOIL SACLÀ;;DA RIVEDERE MANUALMENTE;OLIVE VERDI DENOCCIOLATE OLIOVI SACLÀ;TIE: fallback a OLIVE VERDI DENOCCIOLATE OLIOV (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;PATATINA CASRECCIA;1;PATATINE CASERECCIA;1;PATATINE CASERECCIA;;DA RIVEDERE MANUALMENTE;PATATINE CASERECCIA;"B è forma già confermata; A manca doppia lettera; SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;92%;SPINATANTA PICCANTE;1;SPINATINA PICCANTE;1;SPIANATA PICCANTE;;DA RIVEDERE MANUALMENTE;SPINATANTA PICCANTE;"B manca doppia lettera; SCELTA: A (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;92%;POMODORINI DATTERINO TRIFOGLIO;1;POMODORINI DATTERINO TRIPODOLIO;1;POMODORINI DATTERINO TRIFOGLIO;;DA RIVEDERE MANUALMENTE;POMODORINI DATTERINO TRIFOGLIO;TIE: fallback a POMODORINI DATTERINO TRIFOGLIO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;CANESTRELLI;1;CANESTRELLINI;1;CANESTRELLI;;DA RIVEDERE MANUALMENTE;CANESTRELLI;TIE: fallback a CANESTRELLI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;COPPA GELATO;1;COPPE GELATO;1;COPPA GELATO;;DA RIVEDERE MANUALMENTE;COPPA GELATO;TIE: fallback a COPPA GELATO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;HIPRO DANONE;1;HIPRO ZANONE;1;HIPRO DANONE;;DA RIVEDERE MANUALMENTE;HIPRO DANONE;TIE: fallback a HIPRO DANONE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;RINGO PAVESA;1;RINGO PAVESI;1;RINGO PAVESI;;DA RIVEDERE MANUALMENTE;RINGO PAVESA;TIE: fallback a RINGO PAVESA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;92%;132 TOVAGLIOLI MONOVELO SCOTTEX;1;T OVAGLIOLI MONOVELO SCOTTEX;1;TOVAGLIOLI MONOVELO SCOTTEX;;DA RIVEDERE MANUALMENTE;T OVAGLIOLI MONOVELO SCOTTEX;TIE: fallback a T OVAGLIOLI MONOVELO SCOTTEX (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;COSCIOTTI DI POLLO;1;COSCOTTE DI POLLO;1;COSCIOTTI DI POLLO;;DA RIVEDERE MANUALMENTE;COSCIOTTI DI POLLO;"B contiene 'COSCOTTE' invece di 'COSCIOTTI'; A è forma già confermata; B manca doppia lettera; SCELTA: A (9.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;COSCIOTTO DI POLLO;1;COSCOTTE DI POLLO;1;COSCIOTTO DI POLLO;;DA RIVEDERE MANUALMENTE;COSCIOTTO DI POLLO;"B manca doppia lettera; SCELTA: A (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;91%;COSCIOTTO DI POLLO;1;COSCOTTI DI POLLO;1;COSCIOTTI DI POLLO;;DA RIVEDERE MANUALMENTE;COSCOTTI DI POLLO;"Solo B ha brand ['SCOTTI']; B manca doppia lettera; SCELTA: B (5.0 vs 2.0)";ALTA
ERRORE_BATTITURA;91%;POMODORI CILEGINO;1;POMODORO CILIEGINO;1;POMODORO CILIEGINO;;DA RIVEDERE MANUALMENTE;POMODORO CILIEGINO;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;SGGRASSATORE UNILEVERE CHANTE CLAIR;1;SGRASSATORE UNIVERSALE CHANTE CLAIR;1;SGRASSATORE UNIVERSALE CHANTE CLAIR;;DA RIVEDERE MANUALMENTE;SGRASSATORE UNIVERSALE CHANTE CLAIR;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;SGRASSATORE UNIVERSALE CHAMTE CLAIR;1;SGRAZZATORE UNIVERSALE CHANTE CLAIR;1;SGRASSATORE UNIVERSALE CHANTE CLAIR;;DA RIVEDERE MANUALMENTE;SGRASSATORE UNIVERSALE CHAMTE CLAIR;"Solo A ha brand ['CHAMTE CLAIR']; SCELTA: A (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;SPIANATA PICCANTE;1;SPINATINA PICCANTE;1;SPIANATA PICCANTE;;DA RIVEDERE MANUALMENTE;SPIANATA PICCANTE;"A è forma già confermata; A manca doppia lettera; SCELTA: A (4.0 vs 2.0)";MEDIA
ERRORE_BATTITURA;91%;BIETA BERETTA A CUBETTI;1;BIETA ERBETTA I CUBETTI;1;BIETA ERBETTA A CUBETTI;;DA RIVEDERE MANUALMENTE;BIETA ERBETTA I CUBETTI;"B è forma già confermata; SCELTA: B (4.0 vs 1.0)";ALTA
ERRORE_BATTITURA;91%;BISCOTTATE MULINO BIANCO;1;BISCOTTI MULINO BIANCO;1;BISCOTTI MULINO BIANCO;;DA RIVEDERE MANUALMENTE;BISCOTTI MULINO BIANCO;"Solo B ha brand ['SCOTTI']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;INSALATA PER RISO POLLI;1;INSALATA PER RISO PONTI;1;INSALATA PER RISO POLLI;;DA RIVEDERE MANUALMENTE;INSALATA PER RISO POLLI;"A sembra più italiano (1 vs 0); SCELTA: A (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;91%;BASTONCINI DI VERDURE SPINACI;1;BASTONCINI VERDURE E SPINACI;1;BASTONCINI VERDURE E SPINACI;;DA RIVEDERE MANUALMENTE;BASTONCINI VERDURE E SPINACI;TIE: fallback a BASTONCINI VERDURE E SPINACI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;LATTE UNMILK ALTA DIGERIBILITÀ;1;LATTE UNT ALTA DIGERIBILITÀ;1;LATTE UHT ALTA DIGERIBILITÀ;;DA RIVEDERE MANUALMENTE;LATTE UNT ALTA DIGERIBILITÀ;TIE: fallback a LATTE UNT ALTA DIGERIBILITÀ (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;MÜLLER THURGAU TREVEMIZE IGT;1;MÜLLER THURGAU TREVENEZIE IGT;1;MÜLLER THURGAU TREVENEZIE IGT;;DA RIVEDERE MANUALMENTE;MÜLLER THURGAU TREVEMIZE IGT;TIE: fallback a MÜLLER THURGAU TREVEMIZE IGT (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;DOLCI PRONTI PROFILEROLES/TIRAMISU;1;DOLCI PRONTI PROFITEROLES,TIRAMISÙ;1;DOLCI PRONTI PROFITEROLES,TIRAMISÙ;;DA RIVEDERE MANUALMENTE;DOLCI PRONTI PROFILEROLES/TIRAMISU;TIE: fallback a DOLCI PRONTI PROFILEROLES/TIRA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;BEVANDA VEGETALE ALPRO;1;BEVANDE VEGETALI ALPRO;1;BEVANDA VEGETALE ALPRO;;DA RIVEDERE MANUALMENTE;BEVANDA VEGETALE ALPRO;TIE: fallback a BEVANDA VEGETALE ALPRO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;BISCOTTI COLLESSI ZUPPALLETTE;1;BISCOTTI COLUSI ZUPPALETTE;1;BISCOTTI COLUSSI ZUPPALATTE;;DA RIVEDERE MANUALMENTE;BISCOTTI COLUSI ZUPPALETTE;"Solo B ha brand ['COLUSI', 'SCOTTI']; B manca doppia lettera; SCELTA: B (5.0 vs 2.0)";ALTA
ERRORE_BATTITURA;91%;BOCCONCINI PER CANI BUFFALO;1;BOCCONCINI PER GATTI BUFFALO;1;BOCCONCINI PER GATTI BUFFALO;;DA RIVEDERE MANUALMENTE;BOCCONCINI PER GATTI BUFFALO;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;91%;CAMOMILLA CON MELATONINA SOGNIDORO;1;CAMOMILLA MELATONINA SOGNI D'ORO;1;CAMOMILLA CON MELATONINA SOGNIDORO;;DA RIVEDERE MANUALMENTE;CAMOMILLA CON MELATONINA SOGNIDORO;SCELTA: A (1.0 vs 0.0);MEDIA
ERRORE_BATTITURA;91%;CROCCANTINI PER CANI CIUFFI;1;CROCCANTINI PER GATTI CIUFFI;1;CROCCANTINI PER GATTI CIUFFI;;DA RIVEDERE MANUALMENTE;CROCCANTINI PER GATTI CIUFFI;"B è forma già confermata; A manca doppia lettera; SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;CROCCHETTE PER CANI PREMIUM;1;CROCCHETTE PER GATTI PREMIUM;1;CROCCHETTE PER CANI PREMIUM;;DA RIVEDERE MANUALMENTE;CROCCHETTE PER CANI PREMIUM;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;GRAN COPPA FAMIGLIA TRITTO;1;GRAN COPPA FAMIGLIOLA TONITTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TRITTO;"Solo A ha brand ['TRITTO']; B sembra più italiano (3 vs 1); SCELTA: A (5.0 vs 1.0)";ALTA
ERRORE_BATTITURA;91%;LE FETTE BISCOTTATE INTEGRALI BIO GRISSINBON;1;LE FRESCHE BISCOTTATE INTEGRALI BIO GRISSBON;1;LE FETTE BISCOTTATE INTEGRALI BIO GRISSINBON;;DA RIVEDERE MANUALMENTE;LE FETTE BISCOTTATE INTEGRALI BIO GRISSINBON;TIE: fallback a LE FETTE BISCOTTATE INTEGRALI  (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;MINI COPPA FAMIGLIA CORNETTO;1;MINI COPPA FAMIGLIA TONITTO;1;MINI COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;MINI COPPA FAMIGLIA TONITTO;"Solo B ha brand ['TONITTO']; B è forma già confermata; B sembra più italiano (3 vs 2); B manca doppia lettera; SCELTA: B (10.0 vs 2.0)";ALTA
ERRORE_BATTITURA;91%;OLIVE NERE DENOCCOLATE;1;OLIVE NERE SNOCCEOLATE;1;OLIVE NERE DENOCCIOLATE;;DA RIVEDERE MANUALMENTE;OLIVE NERE DENOCCOLATE;TIE: fallback a OLIVE NERE DENOCCOLATE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;SALSA SACLÀ;1;SALSE SACLÀ;1;SALSA SACLÀ;;DA RIVEDERE MANUALMENTE;SALSA SACLÀ;TIE: fallback a SALSA SACLÀ (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;SUGHI PRONTI GUSTI ASSORTITI;1;SUGO PRONTO GUSTI ASSORTITI;1;SUGO PRONTO GUSTI ASSORTITI;;DA RIVEDERE MANUALMENTE;SUGO PRONTO GUSTI ASSORTITI;"B è forma già confermata; B manca doppia lettera; SCELTA: B (4.0 vs 2.0)";MEDIA
ERRORE_BATTITURA;91%;SUGO SCOGLIO APPETATIS;1;SUGO SCOGLIO APPETTASI;1;SUGO SCOGLIO APPETTAIS;;DA RIVEDERE MANUALMENTE;SUGO SCOGLIO APPETTASI;"Solo B ha brand ['APPETTASI']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;UOVO SONIC DOLCI;1;UOVO SONIC DOLFIN;1;UOVO SONIC DOLFIN;;DA RIVEDERE MANUALMENTE;UOVO SONIC DOLCI;TIE: fallback a UOVO SONIC DOLCI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;CARPACCIO DI BRESOLA PUNTA D'ANCA RIGAMONTI;1;CARPACCIO DI IRRESALA PURA D'ANCA RIGAMONTI;1;CARPACCIO DI BRESOLA PUNTA D'ANCA RIGAMONTI;;DA RIVEDERE MANUALMENTE;CARPACCIO DI BRESOLA PUNTA D'ANCA RIGAMONTI;TIE: fallback a CARPACCIO DI BRESOLA PUNTA D'A (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;BISCOTTI DEL LACAGLIACO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LAGACCIO PANARELLO;"A contiene 'LACAGLIACO' invece di 'LAGACCIO'; B è forma già confermata; SCELTA: B (7.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;BISCOTTI DEL LACAGLIACO PANARELLO;1;BISCOTTI DEL LAGGACIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LAGGACIO PANARELLO;TIE: fallback a BISCOTTI DEL LAGGACIO PANARELL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;DETERGENTE INTIME NEUTROMED;1;DETIGENTE INTIMO NEUTROMED;1;DETERGENTE INTIMO NEUTROMED;;DA RIVEDERE MANUALMENTE;DETIGENTE INTIMO NEUTROMED;TIE: fallback a DETIGENTE INTIMO NEUTROMED (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;FARINATA GENOVESE APPETITE;1;FARINATA GENOVESE APPETTAIS;1;FARINATA GENOVESE APPETAIS;;DA RIVEDERE MANUALMENTE;FARINATA GENOVESE APPETITE;"Solo A ha brand ['APPETITE']; B sembra più italiano (3 vs 1); A manca doppia lettera; SCELTA: A (5.0 vs 3.0)";MEDIA
ERRORE_BATTITURA;91%;GAMBERI ARGENTINI SELVAGGI;1;GAMBERO ARGENTINO SELVAGGIO;1;GAMBERI ARGENTINI SELVAGGI;;DA RIVEDERE MANUALMENTE;GAMBERI ARGENTINI SELVAGGI;TIE: fallback a GAMBERI ARGENTINI SELVAGGI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;GRAN COPPA FAMIGLIA TOMMITO;1;GRAN COPPA FAMIGLIA TRITTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TRITTO;"Solo B ha brand ['TRITTO']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;PEREHARTO PER DESSERT ELAH;1;PREPARATO PER DESSERT ELIAH;1;PREPARATO PER DESSERT ELAH;;DA RIVEDERE MANUALMENTE;PEREHARTO PER DESSERT ELAH;TIE: fallback a PEREHARTO PER DESSERT ELAH (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;91%;SUGO ALLE VONGOLE APERTAIS;1;SUGO ALLE VONGOLE PAPAITAIS;1;SUGO ALLE VONGOLE APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO ALLE VONGOLE PAPAITAIS;"Solo B ha brand ['PAPAITAIS']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;91%;SUGO ALLE VONGOLE APPETAIS;1;SUGO ALLE VONGOLE PAPAITAIS;1;SUGO ALLE VONGOLE APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO ALLE VONGOLE PAPAITAIS;"Solo B ha brand ['PAPAITAIS']; A è forma già confermata; SCELTA: B (5.0 vs 4.0)";MEDIA
ERRORE_BATTITURA;90%;PRALINE AL CIOCCOLATO;1;PRALINE DI CIOCCOLATO;1;PRALINE AL CIOCCOLATO;;DA RIVEDERE MANUALMENTE;PRALINE AL CIOCCOLATO;TIE: fallback a PRALINE AL CIOCCOLATO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;CALAMARO INDOPACIFICO ANELLE E CUPPI;1;CALAMARO INDOPACIFICO ANELLI E CIUFFI;1;CALAMARO INDOPACIFICO ANELLI E CIUFFI;;DA RIVEDERE MANUALMENTE;CALAMARO INDOPACIFICO ANELLE E CUPPI;TIE: fallback a CALAMARO INDOPACIFICO ANELLE E (0.0 vs 0.0);BASSA
